2025-04-04 11:43:51,740 | INFO | LDAP connection initialized
2025-04-04 11:43:51,741 | INFO | LDAP connection initialized
2025-04-04 11:43:51,906 | INFO | Default permissions initialized successfully
2025-04-04 11:43:51,908 | INFO | Default permissions initialized successfully
2025-04-04 11:43:51,915 | INFO | Default groups setup successfully
2025-04-04 11:43:51,915 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:43:51,917 | INFO | Default groups setup successfully
2025-04-04 11:43:51,917 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:43:57,613 | INFO | User admin is listing all permissions
2025-04-04 11:43:57,620 | INFO | User admin is listing all permissions
2025-04-04 11:43:57,621 | INFO | User admin is listing all groups
2025-04-04 11:44:11,423 | INFO | User abra-sysadmin-2 is attempting to log in via LDAP
2025-04-04 11:44:11,558 | INFO | User abra-sysadmin-2 authenticated successfully via LDAP
2025-04-04 11:44:11,604 | INFO | User abra-sysadmin-2 has successfully logged in via LDAP
2025-04-04 11:44:17,596 | INFO | User abra-sysadmin-1 is attempting to log in via LDAP
2025-04-04 11:44:17,720 | INFO | User abra-sysadmin-1 authenticated successfully via LDAP
2025-04-04 11:44:17,766 | INFO | User abra-sysadmin-1 has successfully logged in via LDAP
2025-04-04 11:44:19,673 | INFO | No token found
2025-04-04 11:44:20,523 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:44:20,534 | INFO | User abra-sysadmin-1 is listing all groups
2025-04-04 11:44:20,544 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:52:55,014 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 11:52:55,014 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:52:55,014 | INFO | Terminating process 3451546
2025-04-04 11:52:55,019 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:52:55,019 | INFO | Main task cancelled gracefully.
2025-04-04 11:54:11,110 | INFO | Starting central process...
2025-04-04 11:54:11,110 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 11:54:11,112 | INFO | Starting aggregator process...
2025-04-04 11:54:11,282 | INFO | Using local sqlite database
2025-04-04 11:54:11,381 | INFO | Starting main loop
2025-04-04 11:54:11,846 | INFO | Using local sqlite database
2025-04-04 11:54:11,871 | INFO | Using local sqlite database
2025-04-04 11:54:12,405 | INFO | LDAP connection initialized
2025-04-04 11:54:12,405 | INFO | LDAP connection initialized
2025-04-04 11:54:12,571 | INFO | Default permissions initialized successfully
2025-04-04 11:54:12,578 | INFO | Default permissions initialized successfully
2025-04-04 11:54:12,580 | INFO | Default groups setup successfully
2025-04-04 11:54:12,580 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:54:12,587 | INFO | Default groups setup successfully
2025-04-04 11:54:12,587 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:54:19,348 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:54:19,350 | INFO | User abra-sysadmin-1 is listing all groups
2025-04-04 11:54:19,361 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:54:22,095 | INFO | No token found
2025-04-04 11:54:23,151 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:54:23,170 | INFO | User abra-sysadmin-1 is listing all groups
2025-04-04 11:54:23,175 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:55:40,352 | INFO | No token found
2025-04-04 11:55:47,653 | INFO | User abra-sysadmin-1 is attempting to log in via LDAP
2025-04-04 11:55:47,779 | INFO | User abra-sysadmin-1 authenticated successfully via LDAP
2025-04-04 11:55:47,825 | INFO | User abra-sysadmin-1 has successfully logged in via LDAP
2025-04-04 11:55:51,025 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:55:51,029 | INFO | User abra-sysadmin-1 is listing all groups
2025-04-04 11:55:51,031 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:55:55,294 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:55:55,308 | INFO | User abra-sysadmin-1 is listing all groups
2025-04-04 11:55:55,310 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:56:12,126 | INFO | User abra-sysadmin-1 is assigning permission ID 15 to group ID 5
2025-04-04 11:56:12,149 | INFO | User abra-sysadmin-1 is listing all groups
2025-04-04 11:56:12,154 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:56:25,805 | INFO | User abra-sysadmin-2 is attempting to log in via LDAP
2025-04-04 11:56:25,945 | INFO | User abra-sysadmin-2 authenticated successfully via LDAP
2025-04-04 11:56:25,992 | INFO | User abra-sysadmin-2 has successfully logged in via LDAP
2025-04-04 11:56:27,615 | INFO | User abra-sysadmin-2 is listing all permissions
2025-04-04 11:56:27,619 | INFO | User abra-sysadmin-2 is listing all groups
2025-04-04 11:56:27,621 | INFO | User abra-sysadmin-2 is listing all permissions
2025-04-04 11:56:33,282 | INFO | No token found
2025-04-04 11:56:33,690 | INFO | User abra-sysadmin-2 is listing all permissions
2025-04-04 11:56:33,700 | INFO | User abra-sysadmin-2 is listing all groups
2025-04-04 11:56:33,701 | INFO | User abra-sysadmin-2 is listing all permissions
2025-04-04 11:56:43,848 | INFO | User admin is attempting to log in via LDAP
2025-04-04 11:56:43,944 | WARNING | User admin authentication failed
2025-04-04 11:56:43,944 | INFO | User admin is attempting to log in via database authentication
2025-04-04 11:56:44,213 | INFO | User admin has successfully logged in
2025-04-04 11:56:44,215 | INFO | User admin has successfully logged in
2025-04-04 11:56:46,404 | INFO | User admin is listing all permissions
2025-04-04 11:56:46,407 | INFO | User admin is listing all groups
2025-04-04 11:56:46,412 | INFO | User admin is listing all permissions
2025-04-04 12:07:23,299 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 12:07:23,299 | INFO | Shutdown handler triggered by signal.
2025-04-04 12:07:23,299 | INFO | Terminating process 3458212
2025-04-04 12:07:23,302 | INFO | Shutdown handler triggered by signal.
2025-04-04 12:07:23,302 | INFO | Main task cancelled gracefully.
2025-04-04 12:07:31,614 | INFO | Starting central process...
2025-04-04 12:07:31,615 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 12:07:31,616 | INFO | Starting aggregator process...
2025-04-04 12:07:31,798 | INFO | Using local sqlite database
2025-04-04 12:07:31,901 | INFO | Starting main loop
2025-04-04 12:07:32,358 | INFO | Using local sqlite database
2025-04-04 12:07:32,386 | INFO | Using local sqlite database
2025-04-04 12:07:32,898 | INFO | LDAP connection initialized
2025-04-04 12:07:32,899 | INFO | LDAP connection initialized
2025-04-04 12:07:33,064 | INFO | Default permissions initialized successfully
2025-04-04 12:07:33,066 | INFO | Default permissions initialized successfully
2025-04-04 12:07:33,072 | INFO | Default groups setup successfully
2025-04-04 12:07:33,072 | INFO | RBAC Permissions initialized on server startup
2025-04-04 12:07:33,074 | INFO | Default groups setup successfully
2025-04-04 12:07:33,074 | INFO | RBAC Permissions initialized on server startup
2025-04-04 12:07:45,903 | INFO | User admin is attempting to log in via LDAP
2025-04-04 12:07:45,993 | WARNING | User admin authentication failed
2025-04-04 12:07:45,993 | INFO | User admin is attempting to log in via database authentication
2025-04-04 12:07:46,279 | INFO | User admin has successfully logged in
2025-04-04 12:07:46,282 | INFO | User admin has successfully logged in
2025-04-04 12:07:48,069 | INFO | User admin is listing all permissions
2025-04-04 12:07:48,071 | INFO | User admin is listing all groups
2025-04-04 12:07:48,081 | INFO | User admin is listing all permissions
2025-04-04 12:07:58,915 | INFO | User admin is listing all permissions
2025-04-04 12:07:58,917 | INFO | User admin is listing all groups
2025-04-04 12:07:58,922 | INFO | User admin is listing all permissions
2025-04-04 12:10:29,938 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 12:10:29,938 | INFO | Shutdown handler triggered by signal.
2025-04-04 12:10:29,939 | INFO | Terminating process 3467245
2025-04-04 12:10:29,942 | INFO | Shutdown handler triggered by signal.
2025-04-04 12:10:29,942 | INFO | Main task cancelled gracefully.
2025-04-04 12:10:34,815 | INFO | Starting central process...
2025-04-04 12:10:34,815 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 12:10:34,816 | INFO | Starting aggregator process...
2025-04-04 12:10:35,000 | INFO | Using local sqlite database
2025-04-04 12:10:35,115 | INFO | Starting main loop
2025-04-04 12:10:35,573 | INFO | Using local sqlite database
2025-04-04 12:10:35,588 | INFO | Using local sqlite database
2025-04-04 12:10:36,109 | INFO | LDAP connection initialized
2025-04-04 12:10:36,109 | INFO | LDAP connection initialized
2025-04-04 12:10:36,278 | INFO | Default permissions initialized successfully
2025-04-04 12:10:36,281 | INFO | Default permissions initialized successfully
2025-04-04 12:10:36,288 | INFO | Default groups setup successfully
2025-04-04 12:10:36,288 | INFO | RBAC Permissions initialized on server startup
2025-04-04 12:10:36,290 | INFO | Default groups setup successfully
2025-04-04 12:10:36,291 | INFO | RBAC Permissions initialized on server startup
2025-04-04 12:10:42,100 | INFO | User admin is listing all permissions
2025-04-04 12:10:42,102 | INFO | User admin is listing all groups
2025-04-04 12:10:42,105 | INFO | User admin is listing all permissions
2025-04-04 12:37:15,967 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 12:37:15,967 | INFO | Shutdown handler triggered by signal.
2025-04-04 12:37:15,968 | INFO | Terminating process 3469614
2025-04-04 12:37:15,971 | INFO | Shutdown handler triggered by signal.
2025-04-04 12:37:15,971 | INFO | Main task cancelled gracefully.
